utterance_id,speaker_id,speaker_name,gender,nationality,original_set,event_id,file_path,split
utt_001959,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00003.wav,calibration
utt_001960,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00004.wav,calibration
utt_001961,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00005.wav,calibration
utt_001962,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00006.wav,calibration
utt_001963,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00007.wav,calibration
utt_001964,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00008.wav,calibration
utt_001965,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00009.wav,calibration
utt_001966,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00010.wav,calibration
utt_001967,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00011.wav,calibration
utt_001968,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00012.wav,calibration
utt_001969,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00013.wav,calibration
utt_001970,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00014.wav,calibration
utt_001971,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00015.wav,calibration
utt_001972,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00016.wav,calibration
utt_001973,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00017.wav,calibration
utt_001974,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00018.wav,calibration
utt_001975,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00019.wav,calibration
utt_001976,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00020.wav,calibration
utt_001977,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00021.wav,calibration
utt_001978,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00022.wav,calibration
utt_001979,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00023.wav,calibration
utt_001980,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00024.wav,calibration
utt_001981,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00025.wav,calibration
utt_001982,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00026.wav,calibration
utt_001983,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00027.wav,calibration
utt_001984,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00028.wav,calibration
utt_001985,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00029.wav,calibration
utt_001986,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00030.wav,calibration
utt_001987,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00031.wav,calibration
utt_001988,id10724,Mallika_Sherawat,f,India,dev,XVoRDzwHwDU,id10724/XVoRDzwHwDU/00032.wav,calibration
utt_001989,id10724,Mallika_Sherawat,f,India,dev,YsVDo2AO_X0,id10724/YsVDo2AO_X0/00001.wav,calibration
utt_001990,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00001.wav,calibration
utt_001991,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00002.wav,calibration
utt_001992,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00003.wav,calibration
utt_001993,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00004.wav,calibration
utt_001994,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00005.wav,calibration
utt_001995,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00006.wav,calibration
utt_001996,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00007.wav,calibration
utt_001997,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00008.wav,calibration
utt_001998,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00009.wav,calibration
utt_001999,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00010.wav,calibration
utt_002000,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00011.wav,calibration
utt_002001,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00012.wav,calibration
utt_002002,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00013.wav,calibration
utt_002003,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00014.wav,calibration
utt_002004,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00015.wav,calibration
utt_002005,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00016.wav,calibration
utt_002006,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00017.wav,calibration
utt_002007,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00018.wav,calibration
utt_002008,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00019.wav,calibration
utt_002009,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00020.wav,calibration
utt_002010,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00021.wav,calibration
utt_002011,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00022.wav,calibration
utt_002012,id10852,Naseeruddin_Shah,m,India,dev,2iV9HT3E1Ls,id10852/2iV9HT3E1Ls/00023.wav,calibration
utt_002013,id10852,Naseeruddin_Shah,m,India,dev,3VjC4mp7ZZM,id10852/3VjC4mp7ZZM/00001.wav,calibration
utt_002014,id10852,Naseeruddin_Shah,m,India,dev,3VjC4mp7ZZM,id10852/3VjC4mp7ZZM/00002.wav,calibration
utt_002015,id10852,Naseeruddin_Shah,m,India,dev,3VjC4mp7ZZM,id10852/3VjC4mp7ZZM/00003.wav,calibration
utt_002016,id10852,Naseeruddin_Shah,m,India,dev,414w9yfPr_s,id10852/414w9yfPr_s/00001.wav,calibration
utt_002017,id10852,Naseeruddin_Shah,m,India,dev,bezBfE_aCrI,id10852/bezBfE_aCrI/00001.wav,calibration
utt_002018,id10852,Naseeruddin_Shah,m,India,dev,bezBfE_aCrI,id10852/bezBfE_aCrI/00002.wav,calibration
utt_002019,id10852,Naseeruddin_Shah,m,India,dev,bezBfE_aCrI,id10852/bezBfE_aCrI/00003.wav,calibration
utt_002020,id10852,Naseeruddin_Shah,m,India,dev,bezBfE_aCrI,id10852/bezBfE_aCrI/00004.wav,calibration
utt_002021,id10852,Naseeruddin_Shah,m,India,dev,ch1WvFNOL50,id10852/ch1WvFNOL50/00001.wav,calibration
utt_002022,id10852,Naseeruddin_Shah,m,India,dev,ch1WvFNOL50,id10852/ch1WvFNOL50/00002.wav,calibration
utt_002023,id10852,Naseeruddin_Shah,m,India,dev,ch1WvFNOL50,id10852/ch1WvFNOL50/00003.wav,calibration
utt_002024,id10852,Naseeruddin_Shah,m,India,dev,cucj7WNGWmU,id10852/cucj7WNGWmU/00001.wav,calibration
utt_002025,id10852,Naseeruddin_Shah,m,India,dev,cucj7WNGWmU,id10852/cucj7WNGWmU/00002.wav,calibration
utt_002026,id10852,Naseeruddin_Shah,m,India,dev,cucj7WNGWmU,id10852/cucj7WNGWmU/00003.wav,calibration
utt_002027,id10852,Naseeruddin_Shah,m,India,dev,cucj7WNGWmU,id10852/cucj7WNGWmU/00004.wav,calibration
utt_002028,id10852,Naseeruddin_Shah,m,India,dev,cucj7WNGWmU,id10852/cucj7WNGWmU/00005.wav,calibration
utt_002029,id10852,Naseeruddin_Shah,m,India,dev,cucj7WNGWmU,id10852/cucj7WNGWmU/00006.wav,calibration
utt_002030,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00001.wav,calibration
utt_002031,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00002.wav,calibration
utt_002032,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00003.wav,calibration
utt_002033,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00004.wav,calibration
utt_002034,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00005.wav,calibration
utt_002035,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00006.wav,calibration
utt_002036,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00007.wav,calibration
utt_002037,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00008.wav,calibration
utt_002038,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00009.wav,calibration
utt_002039,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00010.wav,calibration
utt_002040,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00011.wav,calibration
utt_002041,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00012.wav,calibration
utt_002042,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00013.wav,calibration
utt_002043,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00014.wav,calibration
utt_002044,id10852,Naseeruddin_Shah,m,India,dev,fRGTY9Zed8I,id10852/fRGTY9Zed8I/00015.wav,calibration
utt_002045,id10852,Naseeruddin_Shah,m,India,dev,g5hgDbVpBQY,id10852/g5hgDbVpBQY/00001.wav,calibration
utt_002046,id10852,Naseeruddin_Shah,m,India,dev,g5hgDbVpBQY,id10852/g5hgDbVpBQY/00002.wav,calibration
utt_002047,id10852,Naseeruddin_Shah,m,India,dev,g5hgDbVpBQY,id10852/g5hgDbVpBQY/00003.wav,calibration
utt_002048,id10852,Naseeruddin_Shah,m,India,dev,g5hgDbVpBQY,id10852/g5hgDbVpBQY/00004.wav,calibration
utt_002049,id10852,Naseeruddin_Shah,m,India,dev,g5hgDbVpBQY,id10852/g5hgDbVpBQY/00005.wav,calibration
utt_002050,id10852,Naseeruddin_Shah,m,India,dev,g5hgDbVpBQY,id10852/g5hgDbVpBQY/00006.wav,calibration
utt_002051,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00001.wav,calibration
utt_002052,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00002.wav,calibration
utt_002053,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00003.wav,calibration
utt_002054,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00004.wav,calibration
utt_002055,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00005.wav,calibration
utt_002056,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00006.wav,calibration
utt_002057,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00007.wav,calibration
utt_002058,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00008.wav,calibration
utt_002059,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00009.wav,calibration
utt_002060,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00010.wav,calibration
utt_002061,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00011.wav,calibration
utt_002062,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00012.wav,calibration
utt_002063,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00013.wav,calibration
utt_002064,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00014.wav,calibration
utt_002065,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00015.wav,calibration
utt_002066,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00016.wav,calibration
utt_002067,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00017.wav,calibration
utt_002068,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00018.wav,calibration
utt_002069,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00019.wav,calibration
utt_002070,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00020.wav,calibration
utt_002071,id10852,Naseeruddin_Shah,m,India,dev,JZIc4U87Mr4,id10852/JZIc4U87Mr4/00021.wav,calibration
utt_002072,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00001.wav,calibration
utt_002073,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00002.wav,calibration
utt_002074,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00003.wav,calibration
utt_002075,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00004.wav,calibration
utt_002076,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00005.wav,calibration
utt_002077,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00006.wav,calibration
utt_002078,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00007.wav,calibration
utt_002079,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00008.wav,calibration
utt_002080,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00009.wav,calibration
utt_002081,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00010.wav,calibration
utt_002082,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00011.wav,calibration
utt_002083,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00012.wav,calibration
utt_002084,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00013.wav,calibration
utt_002085,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00014.wav,calibration
utt_002086,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00015.wav,calibration
utt_002087,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00016.wav,calibration
utt_002088,id10852,Naseeruddin_Shah,m,India,dev,jZLH__45hVM,id10852/jZLH__45hVM/00017.wav,calibration
utt_002089,id10852,Naseeruddin_Shah,m,India,dev,LcbUtnkKDxU,id10852/LcbUtnkKDxU/00001.wav,calibration
utt_002090,id10852,Naseeruddin_Shah,m,India,dev,QCbljH_QH9M,id10852/QCbljH_QH9M/00001.wav,calibration
utt_002091,id10852,Naseeruddin_Shah,m,India,dev,QCbljH_QH9M,id10852/QCbljH_QH9M/00002.wav,calibration
utt_002092,id10852,Naseeruddin_Shah,m,India,dev,QCbljH_QH9M,id10852/QCbljH_QH9M/00003.wav,calibration
utt_002093,id10852,Naseeruddin_Shah,m,India,dev,QCbljH_QH9M,id10852/QCbljH_QH9M/00004.wav,calibration
utt_002094,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00001.wav,calibration
utt_002095,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00002.wav,calibration
utt_002096,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00003.wav,calibration
utt_002097,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00004.wav,calibration
utt_002098,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00005.wav,calibration
utt_002099,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00006.wav,calibration
utt_002100,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00007.wav,calibration
utt_002101,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00008.wav,calibration
utt_002102,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00009.wav,calibration
utt_002103,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00010.wav,calibration
utt_002104,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00011.wav,calibration
utt_002105,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00012.wav,calibration
utt_002106,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00013.wav,calibration
utt_002107,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00014.wav,calibration
utt_002108,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00015.wav,calibration
utt_002109,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00016.wav,calibration
utt_002110,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00017.wav,calibration
utt_002111,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00018.wav,calibration
utt_002112,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00019.wav,calibration
utt_002113,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00020.wav,calibration
utt_002114,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00021.wav,calibration
utt_002115,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00022.wav,calibration
utt_002116,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00023.wav,calibration
utt_002117,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00024.wav,calibration
utt_002118,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00025.wav,calibration
utt_002119,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00026.wav,calibration
utt_002120,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00027.wav,calibration
utt_002121,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00028.wav,calibration
utt_002122,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00029.wav,calibration
utt_002123,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00030.wav,calibration
utt_002124,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00031.wav,calibration
utt_002125,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00032.wav,calibration
utt_002126,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00033.wav,calibration
utt_002127,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00034.wav,calibration
utt_002128,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00035.wav,calibration
utt_002129,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00036.wav,calibration
utt_002130,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00037.wav,calibration
utt_002131,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00038.wav,calibration
utt_002132,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00039.wav,calibration
utt_002133,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00040.wav,calibration
utt_002134,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00041.wav,calibration
utt_002135,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00042.wav,calibration
utt_002136,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00043.wav,calibration
utt_002137,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00044.wav,calibration
utt_002138,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00045.wav,calibration
utt_002139,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00046.wav,calibration
utt_002140,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00047.wav,calibration
utt_002141,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00048.wav,calibration
utt_002142,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00049.wav,calibration
utt_002143,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00050.wav,calibration
utt_002144,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00051.wav,calibration
utt_002145,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00052.wav,calibration
utt_002146,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00053.wav,calibration
utt_002147,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00054.wav,calibration
utt_002148,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00055.wav,calibration
utt_002149,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00056.wav,calibration
utt_002150,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00057.wav,calibration
utt_002151,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00058.wav,calibration
utt_002152,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00059.wav,calibration
utt_002153,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00060.wav,calibration
utt_002154,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00061.wav,calibration
utt_002155,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00062.wav,calibration
utt_002156,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00063.wav,calibration
utt_002157,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00064.wav,calibration
utt_002158,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00065.wav,calibration
utt_002159,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00066.wav,calibration
utt_002160,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00067.wav,calibration
utt_002161,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00068.wav,calibration
utt_002162,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00069.wav,calibration
utt_002163,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00070.wav,calibration
utt_002164,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00071.wav,calibration
utt_002165,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00072.wav,calibration
utt_002166,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00073.wav,calibration
utt_002167,id10852,Naseeruddin_Shah,m,India,dev,sVUfcg8XQzg,id10852/sVUfcg8XQzg/00074.wav,calibration
