pair_id,file_a,file_b,utterance_id_a,utterance_id_b,label,similarity,status,error
calibration_001016,id10017/BuecddErOwU/00005.wav,id10724/xS_Mh-DOAI0/00012.wav,utt_000349,utt_001950,0,0.8841772079467773,success,
calibration_001017,id10393/1D22Tgx1k4A/00028.wav,id10724/DP5gCFoWgGI/00009.wav,utt_001171,utt_001888,0,0.914860188961029,success,
calibration_001018,id10956/M2k_enZdWu4/00012.wav,id11136/Axf1v9rZsEw/00011.wav,utt_003341,utt_004458,0,0.8649240732192993,success,
calibration_001019,id10017/8rp9UYZp-zA/00008.wav,id10017/Pkfu9rKM5QA/00007.wav,utt_000330,utt_000405,1,0.9463174343109131,success,
calibration_001020,id10956/M2k_enZdWu4/00011.wav,id11130/ajiJfJowUIA/00020.wav,utt_003340,utt_004258,0,0.9042301177978516,success,
calibration_001021,id10724/6tFEkfsIeXk/00002.wav,id10912/EnAmuPInAvs/00001.wav,utt_001875,utt_002372,0,0.9279114007949829,success,
calibration_001022,id10393/Z39rBHg_EyE/00003.wav,id11130/IZhnh1gf70g/00012.wav,utt_001443,utt_004340,0,0.9373051524162292,success,
calibration_001023,id10956/3z_KK_JmQQ4/00005.wav,id10956/QcoqcI_ReP4/00001.wav,utt_003241,utt_003428,1,0.9132707118988037,success,
calibration_001024,id11130/EsDpyZaVI0Q/00001.wav,id11130/o-hOCXnEFGc/00001.wav,utt_004266,utt_004377,1,0.927729070186615,success,
calibration_001025,id10393/WqPniXc7PxY/00012.wav,id10393/oyWxfzbelHo/00028.wav,utt_001433,utt_001342,1,0.9724020957946777,success,
calibration_001026,id10852/sVUfcg8XQzg/00072.wav,id11136/JrfsarsjqF4/00001.wav,utt_002165,utt_004469,0,0.9061665534973145,success,
calibration_001027,id10393/BRo6B3N-hcY/00007.wav,id10393/bGMrmiwphO0/00003.wav,utt_001219,utt_001209,1,0.9526488184928894,success,
calibration_001028,id10017/bNNIcOJGy4w/00001.wav,id10724/uw8SDDK6Mbk/00011.wav,utt_000341,utt_001931,0,0.9013651609420776,success,
calibration_001029,id10017/8rp9UYZp-zA/00006.wav,id10017/xH3Pp_5yxOk/00021.wav,utt_000328,utt_000448,1,0.974288284778595,success,
calibration_001030,id10912/nDpaVYtKQUo/00003.wav,id10956/M2k_enZdWu4/00011.wav,utt_002429,utt_003340,0,0.8194000124931335,success,
calibration_001031,id10393/W6T8eysxkzU/00001.wav,id10393/w3GPw1Kk2yQ/00006.wav,utt_001420,utt_001408,1,0.9594250917434692,success,
calibration_001032,id10852/bezBfE_aCrI/00001.wav,id10852/ch1WvFNOL50/00002.wav,utt_002017,utt_002022,1,0.9528683423995972,success,
calibration_001033,id11136/dRFCuIsUAOU/00002.wav,id11136/vZjpmzzZ_ng/00003.wav,utt_004466,utt_004481,1,0.9098818302154541,success,
calibration_001034,id10017/CYb_opUpiw4/00008.wav,id10956/pJ4Jnsz1SsA/00003.wav,utt_000370,utt_003399,0,0.9468880891799927,success,
calibration_001035,id10017/iwN6Hu6xyM0/00003.wav,id10017/pOJlOI5cDZw/00001.wav,utt_000395,utt_000406,1,0.9329957962036133,success,
calibration_001036,id10912/2yUgv3B_YcI/00003.wav,id10912/vvLu_7TpP8c/00023.wav,utt_002297,utt_002456,1,0.9732216596603394,success,
calibration_001037,id10724/xS_Mh-DOAI0/00009.wav,id11136/vZjpmzzZ_ng/00003.wav,utt_001947,utt_004481,0,0.9001143574714661,success,
calibration_001038,id10724/T37JG3wNeTo/00001.wav,id10724/kHSikgTOz70/00005.wav,utt_001920,utt_001912,1,0.9778160452842712,success,
calibration_001039,id10852/JZIc4U87Mr4/00010.wav,id10852/cucj7WNGWmU/00004.wav,utt_002060,utt_002027,1,0.9403561949729919,success,
calibration_001040,id11100/5-veoCefJfQ/00003.wav,id11100/QmihWZJn-a4/00003.wav,utt_004039,utt_004136,1,0.9484274983406067,success,
calibration_001041,id10393/kLnCqvMY1uE/00003.wav,id10912/WKkZvGACy8w/00003.wav,utt_001309,utt_002472,0,0.856865406036377,success,
calibration_001042,id10017/CYb_opUpiw4/00010.wav,id10017/xLakEK2bbQw/00002.wav,utt_000372,utt_000452,1,0.9375014305114746,success,
calibration_001043,id10393/1D22Tgx1k4A/00031.wav,id11100/xs7wQ9wxtZ0/00004.wav,utt_001174,utt_004171,0,0.8810127377510071,success,
calibration_001044,id10017/8rp9UYZp-zA/00011.wav,id10912/WKkZvGACy8w/00016.wav,utt_000333,utt_002485,0,0.8686872720718384,success,
calibration_001045,id10956/Agg13sg82pk/00002.wav,id11130/RNKUA8EGl20/00014.wav,utt_003263,utt_004392,0,0.9124568700790405,success,
calibration_001046,id10912/EvCyt2keqW4/00002.wav,id10912/MSiccNrf9o4/00001.wav,utt_002374,utt_002409,1,0.9565147161483765,success,
calibration_001047,id10724/pKOCOOG5Ukw/00001.wav,id10724/uw8SDDK6Mbk/00016.wav,utt_001917,utt_001936,1,0.9692767262458801,success,
calibration_001048,id10724/XVoRDzwHwDU/00006.wav,id10724/fUKPz7jr6NE/00001.wav,utt_001962,utt_001899,1,0.9468802809715271,success,
calibration_001049,id10393/c1JZyTDFDbk/00005.wav,id10393/hziG7HyqQ6g/00002.wav,utt_001225,utt_001280,1,0.964630663394928,success,
calibration_001050,id10724/XVoRDzwHwDU/00026.wav,id11130/Zgl6gxMr9x0/00013.wav,utt_001982,utt_004444,0,0.8983131051063538,success,
calibration_001051,id10017/8rp9UYZp-zA/00011.wav,id11136/Pded8L7dHCQ/00003.wav,utt_000333,utt_004476,0,0.9115702509880066,success,
calibration_001052,id11136/dRFCuIsUAOU/00001.wav,id11136/klEOH87-aro/00001.wav,utt_004465,utt_004470,1,0.9560040235519409,success,
calibration_001053,id10956/OS1I7a4LNww/00018.wav,id11100/Yp4Tnl9Ob9Y/00020.wav,utt_003396,utt_004199,0,0.8490440249443054,success,
calibration_001054,id10956/E3vmxDVWP3Q/00002.wav,id10956/pJ4Jnsz1SsA/00006.wav,utt_003277,utt_003402,1,0.9687882661819458,success,
calibration_001055,id10912/NBh6Y-hphmo/00009.wav,id11136/vZjpmzzZ_ng/00003.wav,utt_002418,utt_004481,0,0.9003096222877502,success,
calibration_001056,id10956/M2k_enZdWu4/00001.wav,id11136/z1dLArSg5PQ/00001.wav,utt_003330,utt_004500,0,0.8817293047904968,success,
calibration_001057,id11100/_fBugquFhNE/00001.wav,id11100/vLEjFXUFGQA/00006.wav,utt_004056,utt_004149,1,0.9422115683555603,success,
calibration_001058,id10393/aWAguBjO03M/00001.wav,id10393/pxNluJ_THJg/00001.wav,utt_001198,utt_001361,1,0.9338473677635193,success,
calibration_001059,id10393/dTOyxqXd_5M/00026.wav,id11100/mbPLgZ4EjM0/00002.wav,utt_001259,utt_004122,0,0.8930345177650452,success,
calibration_001060,id10956/SK9iVw56wXs/00019.wav,id11130/7j_105F0RmM/00003.wav,utt_003473,utt_004232,0,0.9022358655929565,success,
calibration_001061,id10852/LcbUtnkKDxU/00001.wav,id10852/XgXbHX3_xIA/00004.wav,utt_002089,utt_002171,1,0.9558974504470825,success,
calibration_001062,id11130/Irh4nKsPGwg/00002.wav,id11130/yY2yv2W4ZLk/00006.wav,utt_004328,utt_004428,1,0.9615727663040161,success,
calibration_001063,id10017/xH3Pp_5yxOk/00022.wav,id10912/KRRbdyUUtLo/00002.wav,utt_000449,utt_002397,0,0.87313312292099,success,
calibration_001064,id10956/E3vmxDVWP3Q/00002.wav,id10956/mJt1EYfxAt4/00001.wav,utt_003277,utt_003378,1,0.9483329057693481,success,
calibration_001065,id11100/I3_NJyP6jp0/00006.wav,id11100/_X7bgANxPnQ/00006.wav,utt_004097,utt_004064,1,0.9311389923095703,success,
calibration_001066,id10956/pJ4Jnsz1SsA/00006.wav,id10956/zNzlB5JN_kY/00002.wav,utt_003402,utt_003475,1,0.9603322744369507,success,
calibration_001067,id10393/aWAguBjO03M/00002.wav,id10393/oyWxfzbelHo/00024.wav,utt_001199,utt_001338,1,0.9605215191841125,success,
calibration_001068,id10393/RJU2Lx3pz6U/00007.wav,id11100/jLxYcYqHGAg/00007.wav,utt_001368,utt_004117,0,0.8728787302970886,success,
calibration_001069,id10956/aXqRLChwGRo/00001.wav,id10956/qM5zMKiGNgg/00005.wav,utt_003272,utt_003433,1,0.9757465124130249,success,
calibration_001070,id10912/2yUgv3B_YcI/00014.wav,id10912/MSiccNrf9o4/00001.wav,utt_002308,utt_002409,1,0.9611468315124512,success,
calibration_001071,id10017/7QOGR0zvTxY/00002.wav,id10017/Px9R6A3XKDM/00002.wav,utt_000322,utt_000413,1,0.9554197788238525,success,
calibration_001072,id10912/NBh6Y-hphmo/00013.wav,id11130/EU13lStSa-k/00008.wav,utt_002422,utt_004275,0,0.896518886089325,success,
calibration_001073,id10393/JhbyTN4ivRg/00002.wav,id10393/bGMrmiwphO0/00004.wav,utt_001284,utt_001210,1,0.9792734384536743,success,
calibration_001074,id10852/sVUfcg8XQzg/00036.wav,id11130/Zgl6gxMr9x0/00012.wav,utt_002129,utt_004443,0,0.894920825958252,success,
calibration_001075,id10393/DMBVJM39ybM/00001.wav,id10912/Yf93Q8L4xhs/00016.wav,utt_001228,utt_002516,0,0.8826446533203125,success,
calibration_001076,id10393/UGid3tWJXKw/00007.wav,id10393/dTOyxqXd_5M/00009.wav,utt_001394,utt_001242,1,0.9530293941497803,success,
calibration_001077,id10912/EvCyt2keqW4/00005.wav,id11100/XI667cEMR_c/00006.wav,utt_002377,utt_004159,0,0.9439894556999207,success,
calibration_001078,id10393/w3GPw1Kk2yQ/00015.wav,id11130/YSNOW9_jlSY/00006.wav,utt_001417,utt_004422,0,0.9051820635795593,success,
calibration_001079,id11130/7j_105F0RmM/00004.wav,id11130/EsDpyZaVI0Q/00001.wav,utt_004233,utt_004266,1,0.9439679980278015,success,
calibration_001080,id10017/Pkfu9rKM5QA/00002.wav,id10017/qFUUDSjCy5M/00003.wav,utt_000400,utt_000420,1,0.9403001070022583,success,
calibration_001081,id10017/Pkfu9rKM5QA/00004.wav,id10017/bNNIcOJGy4w/00003.wav,utt_000402,utt_000343,1,0.9225434064865112,success,
calibration_001082,id10393/sV_ohWbzzQg/00001.wav,id10852/sVUfcg8XQzg/00048.wav,utt_001371,utt_002141,0,0.9152074456214905,success,
calibration_001083,id11136/Pded8L7dHCQ/00001.wav,id11136/dRFCuIsUAOU/00002.wav,utt_004474,utt_004466,1,0.9616368412971497,success,
calibration_001084,id10724/kHSikgTOz70/00004.wav,id11100/Yp4Tnl9Ob9Y/00023.wav,utt_001911,utt_004202,0,0.9354252219200134,success,
calibration_001085,id10852/2iV9HT3E1Ls/00016.wav,id11130/tXutBWbk5Mw/00001.wav,utt_002005,utt_004398,0,0.8903717994689941,success,
calibration_001086,id10912/2yUgv3B_YcI/00015.wav,id11100/vLEjFXUFGQA/00002.wav,utt_002309,utt_004145,0,0.9505779147148132,success,
calibration_001087,id10724/XVoRDzwHwDU/00018.wav,id11136/Axf1v9rZsEw/00009.wav,utt_001974,utt_004456,0,0.8883340358734131,success,
calibration_001088,id10724/T37JG3wNeTo/00001.wav,id10724/XVoRDzwHwDU/00015.wav,utt_001920,utt_001971,1,0.943950355052948,success,
calibration_001089,id11100/AnT9rKPkKG0/00004.wav,id11100/vLrQoGW2KSI/00001.wav,utt_004068,utt_004151,1,0.941690981388092,success,
calibration_001090,id10017/iwN6Hu6xyM0/00005.wav,id10017/xH3Pp_5yxOk/00021.wav,utt_000397,utt_000448,1,0.9532654881477356,success,
calibration_001091,id10017/5r-26vNFeJU/00002.wav,id10017/pOJlOI5cDZw/00004.wav,utt_000304,utt_000409,1,0.9638578295707703,success,
calibration_001092,id10724/uw8SDDK6Mbk/00015.wav,id10724/xS_Mh-DOAI0/00016.wav,utt_001935,utt_001954,1,0.971479058265686,success,
calibration_001093,id10017/bNNIcOJGy4w/00004.wav,id10017/iwN6Hu6xyM0/00002.wav,utt_000344,utt_000394,1,0.9562526941299438,success,
calibration_001094,id11130/1qEq08w7Q5I/00001.wav,id11130/kYJi779BvMU/00004.wav,utt_004216,utt_004365,1,0.9583579301834106,success,
calibration_001095,id10393/DMBVJM39ybM/00001.wav,id10393/RJU2Lx3pz6U/00009.wav,utt_001228,utt_001370,1,0.9460269212722778,success,
calibration_001096,id10724/XVoRDzwHwDU/00007.wav,id10724/uw8SDDK6Mbk/00005.wav,utt_001963,utt_001925,1,0.9681839942932129,success,
calibration_001097,id10724/kHSikgTOz70/00005.wav,id10956/OS1I7a4LNww/00014.wav,utt_001912,utt_003392,0,0.841254711151123,success,
calibration_001098,id10017/6ya9UpdRCPs/00002.wav,id10017/uy0-9hpmHJs/00002.wav,utt_000320,utt_000427,1,0.9645296335220337,success,
calibration_001099,id10017/xH3Pp_5yxOk/00022.wav,id10852/sVUfcg8XQzg/00031.wav,utt_000449,utt_002124,0,0.9517077207565308,success,
calibration_001100,id10017/BuecddErOwU/00004.wav,id11136/vZjpmzzZ_ng/00003.wav,utt_000348,utt_004481,0,0.9015960097312927,success,
calibration_001101,id10017/CYb_opUpiw4/00022.wav,id10724/XVoRDzwHwDU/00015.wav,utt_000384,utt_001971,0,0.8916323184967041,success,
calibration_001102,id10912/NBh6Y-hphmo/00014.wav,id10912/csbEEsKuRO8/00009.wav,utt_002423,utt_002367,1,0.9472508430480957,success,
calibration_001103,id10393/w3GPw1Kk2yQ/00004.wav,id10956/RFfFOkaYMTU/00006.wav,utt_001406,utt_003440,0,0.9216508865356445,success,
calibration_001104,id10724/xS_Mh-DOAI0/00001.wav,id11130/SkG_FH0eh08/00002.wav,utt_001939,utt_004396,0,0.9081933498382568,success,
calibration_001105,id10956/QcoqcI_ReP4/00001.wav,id11130/RNKUA8EGl20/00009.wav,utt_003428,utt_004387,0,0.9162814617156982,success,
calibration_001106,id10912/NBh6Y-hphmo/00015.wav,id10956/OS1I7a4LNww/00017.wav,utt_002424,utt_003395,0,0.9133903384208679,success,
calibration_001107,id10724/XVoRDzwHwDU/00030.wav,id11100/0dK_zszRMGE/00005.wav,utt_001986,utt_003988,0,0.9486902952194214,success,
calibration_001108,id10017/iwN6Hu6xyM0/00006.wav,id11130/nHUYI8o-lWg/00005.wav,utt_000398,utt_004374,0,0.8714924454689026,success,
calibration_001109,id10393/1D22Tgx1k4A/00032.wav,id10912/i4HQPxxEak8/00001.wav,utt_001175,utt_002392,0,0.8679251670837402,success,
calibration_001110,id10912/2yUgv3B_YcI/00016.wav,id10956/lR3HvDI2qvw/00002.wav,utt_002310,utt_003317,0,0.8293808102607727,success,
calibration_001111,id10912/c5k0yjQqaww/00002.wav,id11100/QmihWZJn-a4/00003.wav,utt_002354,utt_004136,0,0.9155339002609253,success,
calibration_001112,id10017/5r-26vNFeJU/00010.wav,id10017/8rp9UYZp-zA/00005.wav,utt_000312,utt_000327,1,0.9726580381393433,success,
calibration_001113,id10724/XVoRDzwHwDU/00027.wav,id11130/jfW15QZTx9k/00003.wav,utt_001983,utt_004358,0,0.8804751634597778,success,
calibration_001114,id10852/2iV9HT3E1Ls/00006.wav,id10852/3VjC4mp7ZZM/00001.wav,utt_001995,utt_002013,1,0.9600390791893005,success,
calibration_001115,id10017/CYb_opUpiw4/00013.wav,id10017/xLakEK2bbQw/00004.wav,utt_000375,utt_000454,1,0.9540453553199768,success,
calibration_001116,id11100/3gQ8REIxTmw/00003.wav,id11100/DWDK4jcBbJs/00001.wav,utt_003999,utt_004074,1,0.9504597783088684,success,
calibration_001117,id10724/XVoRDzwHwDU/00020.wav,id10724/kHSikgTOz70/00009.wav,utt_001976,utt_001916,1,0.9395055770874023,success,
calibration_001118,id10852/LcbUtnkKDxU/00001.wav,id10852/fRGTY9Zed8I/00013.wav,utt_002089,utt_002042,1,0.947574257850647,success,
calibration_001119,id11100/XI667cEMR_c/00001.wav,id11100/_fBugquFhNE/00003.wav,utt_004154,utt_004058,1,0.9560762047767639,success,
calibration_001120,id11130/HpRqgDTPkP0/00008.wav,id11130/jfW15QZTx9k/00003.wav,utt_004324,utt_004358,1,0.9464904069900513,success,
calibration_001121,id10017/xH3Pp_5yxOk/00011.wav,id10912/2yUgv3B_YcI/00011.wav,utt_000438,utt_002305,0,0.8860675096511841,success,
calibration_001122,id10912/vvLu_7TpP8c/00019.wav,id11136/klEOH87-aro/00001.wav,utt_002452,utt_004470,0,0.8939105272293091,success,
calibration_001123,id10393/WqPniXc7PxY/00014.wav,id10393/dTOyxqXd_5M/00022.wav,utt_001435,utt_001255,1,0.9348375201225281,success,
calibration_001124,id10393/W6T8eysxkzU/00001.wav,id10393/Z39rBHg_EyE/00001.wav,utt_001420,utt_001441,1,0.951956033706665,success,
calibration_001125,id10852/sVUfcg8XQzg/00066.wav,id10956/E3vmxDVWP3Q/00004.wav,utt_002159,utt_003279,0,0.9449415802955627,success,
calibration_001126,id10912/EvCyt2keqW4/00006.wav,id11136/ydUt9GgHa9Q/00002.wav,utt_002378,utt_004495,0,0.9134495854377747,success,
calibration_001127,id10393/oyWxfzbelHo/00022.wav,id10724/XVoRDzwHwDU/00002.wav,utt_001336,utt_001958,0,0.8913514614105225,success,
calibration_001128,id10724/e-vuV1-N97Q/00003.wav,id10852/sVUfcg8XQzg/00072.wav,utt_001893,utt_002165,0,0.8852128386497498,success,
calibration_001129,id10393/oyWxfzbelHo/00027.wav,id10852/sVUfcg8XQzg/00010.wav,utt_001341,utt_002103,0,0.9124500751495361,success,
calibration_001130,id10724/6tFEkfsIeXk/00004.wav,id11100/Yp4Tnl9Ob9Y/00025.wav,utt_001877,utt_004204,0,0.9247224926948547,success,
calibration_001131,id11130/HpRqgDTPkP0/00008.wav,id11130/nHUYI8o-lWg/00007.wav,utt_004324,utt_004376,1,0.9344146251678467,success,
calibration_001132,id10017/Pkfu9rKM5QA/00006.wav,id11130/1qEq08w7Q5I/00007.wav,utt_000404,utt_004222,0,0.8796293139457703,success,
calibration_001133,id11136/FNJVgXnZNXM/00002.wav,id11136/JrfsarsjqF4/00001.wav,utt_004468,utt_004469,1,0.9565859436988831,success,
calibration_001134,id10017/qFUUDSjCy5M/00006.wav,id10017/xLakEK2bbQw/00001.wav,utt_000423,utt_000451,1,0.940412163734436,success,
calibration_001135,id10852/XuGp-z4niBY/00001.wav,id10852/g5hgDbVpBQY/00002.wav,utt_002172,utt_002046,1,0.9563371539115906,success,
calibration_001136,id10852/XgXbHX3_xIA/00002.wav,id11100/hFH3_Sz-V7w/00008.wav,utt_002169,utt_004091,0,0.8979213833808899,success,
calibration_001137,id10956/JtKyh83pDBs/00005.wav,id10956/elnEP8CFnec/00001.wav,utt_003315,utt_003280,1,0.9490112662315369,success,
calibration_001138,id11100/I3_NJyP6jp0/00008.wav,id11136/vZjpmzzZ_ng/00003.wav,utt_004099,utt_004481,0,0.9384088516235352,success,
calibration_001139,id10393/dTOyxqXd_5M/00033.wav,id10393/zGDrufd0E7U/00001.wav,utt_001266,utt_001446,1,0.9331047534942627,success,
calibration_001140,id10852/sVUfcg8XQzg/00027.wav,id10912/3efhGhqizHg/00003.wav,utt_002120,utt_002318,0,0.8762667775154114,success,
calibration_001141,id10017/5r-26vNFeJU/00004.wav,id10017/6ya9UpdRCPs/00002.wav,utt_000306,utt_000320,1,0.9671540260314941,success,
calibration_001142,id11100/QmihWZJn-a4/00003.wav,id11100/Yp4Tnl9Ob9Y/00008.wav,utt_004136,utt_004187,1,0.9539170861244202,success,
calibration_001143,id11136/klEOH87-aro/00001.wav,id11136/lgn4MoVWAd0/00001.wav,utt_004470,utt_004471,1,0.9488359093666077,success,
calibration_001144,id10724/R8Pw9GUJQ08/00001.wav,id10724/kHSikgTOz70/00001.wav,utt_001919,utt_001908,1,0.9416460394859314,success,
calibration_001145,id10912/JtTrbIAKVQg/00001.wav,id10912/c5k0yjQqaww/00003.wav,utt_002395,utt_002355,1,0.964557409286499,success,
calibration_001146,id10724/uw8SDDK6Mbk/00001.wav,id11130/HJnzTUM9G8E/00013.wav,utt_001921,utt_004315,0,0.9009336829185486,success,
calibration_001147,id10852/LcbUtnkKDxU/00001.wav,id10852/bezBfE_aCrI/00001.wav,utt_002089,utt_002017,1,0.9575643539428711,success,
calibration_001148,id10724/DP5gCFoWgGI/00005.wav,id10724/pKOCOOG5Ukw/00001.wav,utt_001884,utt_001917,1,0.9663122296333313,success,
calibration_001149,id10393/kLnCqvMY1uE/00004.wav,id10393/zv3AoFFDWGs/00018.wav,utt_001310,utt_001464,1,0.9669931530952454,success,
calibration_001150,id11130/FEam3q144yc/00001.wav,id11130/o-hOCXnEFGc/00001.wav,utt_004295,utt_004377,1,0.9465392231941223,success,
calibration_001151,id10017/CYb_opUpiw4/00001.wav,id11130/tXutBWbk5Mw/00001.wav,utt_000363,utt_004398,0,0.8893515467643738,success,
calibration_001152,id11100/3wHTyqxyDqk/00010.wav,id11100/DWDK4jcBbJs/00001.wav,utt_004026,utt_004074,1,0.9402014017105103,success,
calibration_001153,id10724/uw8SDDK6Mbk/00010.wav,id10956/RFfFOkaYMTU/00010.wav,utt_001930,utt_003444,0,0.8755871057510376,success,
calibration_001154,id10393/kLnCqvMY1uE/00005.wav,id10393/pxNluJ_THJg/00001.wav,utt_001311,utt_001361,1,0.9335697293281555,success,
calibration_001155,id11100/_X7bgANxPnQ/00003.wav,id11130/Zgl6gxMr9x0/00011.wav,utt_004061,utt_004442,0,0.9088618159294128,success,
calibration_001156,id10017/Pkfu9rKM5QA/00006.wav,id10017/qFUUDSjCy5M/00002.wav,utt_000404,utt_000419,1,0.9374799728393555,success,
calibration_001157,id11130/BXJh_XZGrWo/00001.wav,id11130/HJnzTUM9G8E/00013.wav,utt_004265,utt_004315,1,0.9521362781524658,success,
calibration_001158,id10017/pOJlOI5cDZw/00004.wav,id10393/JhbyTN4ivRg/00014.wav,utt_000409,utt_001296,0,0.9290686845779419,success,
calibration_001159,id10393/UGid3tWJXKw/00005.wav,id10393/hziG7HyqQ6g/00002.wav,utt_001392,utt_001280,1,0.9612671136856079,success,
calibration_001160,id10852/LcbUtnkKDxU/00001.wav,id10852/ch1WvFNOL50/00003.wav,utt_002089,utt_002023,1,0.948607325553894,success,
calibration_001161,id10956/8Jim3lamzDQ/00008.wav,id10956/qM5zMKiGNgg/00006.wav,utt_003256,utt_003434,1,0.9625837206840515,success,
calibration_001162,id11100/Yp4Tnl9Ob9Y/00027.wav,id11136/Axf1v9rZsEw/00006.wav,utt_004206,utt_004453,0,0.9238246083259583,success,
calibration_001163,id10724/T37JG3wNeTo/00001.wav,id10912/JtTrbIAKVQg/00001.wav,utt_001920,utt_002395,0,0.9184227585792542,success,
calibration_001164,id10912/H5qe-mHhOyQ/00003.wav,id11130/U12nOxVy3WU/00003.wav,utt_002387,utt_004407,0,0.9065007567405701,success,
calibration_001165,id10912/Lk1L05xmUwY/00002.wav,id10912/upL-zLqnBxM/00001.wav,utt_002408,utt_002432,1,0.9538933038711548,success,
calibration_001166,id10393/UGid3tWJXKw/00011.wav,id10393/hziG7HyqQ6g/00004.wav,utt_001398,utt_001282,1,0.9694777131080627,success,
calibration_001167,id10393/1D22Tgx1k4A/00048.wav,id11100/hFH3_Sz-V7w/00003.wav,utt_001191,utt_004086,0,0.8746277093887329,success,
calibration_001168,id10724/e-vuV1-N97Q/00001.wav,id11100/3gQ8REIxTmw/00009.wav,utt_001891,utt_004005,0,0.9261778593063354,success,
calibration_001169,id10852/g5hgDbVpBQY/00005.wav,id10912/vvLu_7TpP8c/00014.wav,utt_002049,utt_002447,0,0.8468775749206543,success,
calibration_001170,id11130/3OERtMNQ0Is/00004.wav,id11130/HpRqgDTPkP0/00004.wav,utt_004227,utt_004320,1,0.9414523839950562,success,
calibration_001171,id10393/UGid3tWJXKw/00010.wav,id10393/zGDrufd0E7U/00001.wav,utt_001397,utt_001446,1,0.919258177280426,success,
calibration_001172,id11130/nHUYI8o-lWg/00003.wav,id11130/uZCf5BK2BUQ/00005.wav,utt_004372,utt_004415,1,0.9633757472038269,success,
calibration_001173,id10956/RsUKqz-Ng84/00001.wav,id10956/qM5zMKiGNgg/00004.wav,utt_003447,utt_003432,1,0.9313133955001831,success,
calibration_001174,id11136/7_Gb0VYQV3s/00001.wav,id11136/X2Y1UPlq0j8/00010.wav,utt_004446,utt_004492,1,0.953007698059082,success,
calibration_001175,id10393/1D22Tgx1k4A/00013.wav,id10912/KRRbdyUUtLo/00002.wav,utt_001156,utt_002397,0,0.8519416451454163,success,
calibration_001176,id10852/sVUfcg8XQzg/00006.wav,id10912/nDpaVYtKQUo/00002.wav,utt_002099,utt_002428,0,0.8678626418113708,success,
calibration_001177,id10017/CYb_opUpiw4/00006.wav,id10724/gqGgO5EQ0HQ/00002.wav,utt_000368,utt_001901,0,0.8498214483261108,success,
calibration_001178,id10724/6tFEkfsIeXk/00003.wav,id11130/Zgl6gxMr9x0/00010.wav,utt_001876,utt_004441,0,0.8919305801391602,success,
calibration_001179,id11136/JrfsarsjqF4/00001.wav,id11136/dRFCuIsUAOU/00001.wav,utt_004469,utt_004465,1,0.9381144642829895,success,
calibration_001180,id10017/5VxX7ZI5z5s/00004.wav,id10017/Pkfu9rKM5QA/00001.wav,utt_000316,utt_000399,1,0.941802978515625,success,
calibration_001181,id10017/BuecddErOwU/00008.wav,id10724/kHSikgTOz70/00009.wav,utt_000352,utt_001916,0,0.85541832447052,success,
calibration_001182,id10912/WKkZvGACy8w/00002.wav,id10912/c5k0yjQqaww/00005.wav,utt_002471,utt_002357,1,0.9725584983825684,success,
calibration_001183,id10852/ch1WvFNOL50/00001.wav,id10852/fRGTY9Zed8I/00011.wav,utt_002021,utt_002040,1,0.9582331776618958,success,
calibration_001184,id10393/c1JZyTDFDbk/00003.wav,id10852/sVUfcg8XQzg/00025.wav,utt_001223,utt_002118,0,0.9429839849472046,success,
calibration_001185,id10393/W6T8eysxkzU/00002.wav,id11136/Axf1v9rZsEw/00012.wav,utt_001421,utt_004459,0,0.8866815567016602,success,
calibration_001186,id11136/7_Gb0VYQV3s/00002.wav,id11136/vZjpmzzZ_ng/00001.wav,utt_004447,utt_004479,1,0.9102302193641663,success,
calibration_001187,id11100/_X7bgANxPnQ/00003.wav,id11100/wcAkOIVPI_I/00001.wav,utt_004061,utt_004153,1,0.9238799214363098,success,
calibration_001188,id10912/2yUgv3B_YcI/00005.wav,id11130/Zgl6gxMr9x0/00014.wav,utt_002299,utt_004445,0,0.8731623291969299,success,
calibration_001189,id10724/XVoRDzwHwDU/00005.wav,id10912/WKkZvGACy8w/00017.wav,utt_001961,utt_002486,0,0.9239277243614197,success,
calibration_001190,id10393/W6T8eysxkzU/00001.wav,id10393/sV_ohWbzzQg/00006.wav,utt_001420,utt_001376,1,0.96082603931427,success,
calibration_001191,id11130/EU13lStSa-k/00003.wav,id11130/EsDpyZaVI0Q/00001.wav,utt_004270,utt_004266,1,0.9540332555770874,success,
calibration_001192,id11130/HJnzTUM9G8E/00014.wav,id11130/IZhnh1gf70g/00027.wav,utt_004316,utt_004355,1,0.9580619931221008,success,
calibration_001193,id10724/JNMeEXwXbqw/00003.wav,id10724/fUKPz7jr6NE/00001.wav,utt_001906,utt_001899,1,0.951146125793457,success,
calibration_001194,id10724/XVoRDzwHwDU/00016.wav,id10912/c5k0yjQqaww/00004.wav,utt_001972,utt_002356,0,0.9372073411941528,success,
calibration_001195,id11100/QmihWZJn-a4/00008.wav,id11100/xs7wQ9wxtZ0/00002.wav,utt_004141,utt_004169,1,0.9352632761001587,success,
calibration_001196,id10393/BRo6B3N-hcY/00004.wav,id10852/2iV9HT3E1Ls/00010.wav,utt_001216,utt_001999,0,0.8847875595092773,success,
calibration_001197,id10393/dTOyxqXd_5M/00017.wav,id10956/RFfFOkaYMTU/00009.wav,utt_001250,utt_003443,0,0.9158856868743896,success,
